# pfam_scan.pl,  run at Fri Jul  1 10:31:31 2022
#
# Copyright (c) 2009 Genome Research Ltd
# Freely distributed under the GNU 
# General Public License
#
# Authors: Jaina Mistry (jaina@ebi.ac.uk), 
#          Rob Finn (rdf@ebi.ac.uk)
#
# This is free software; you can redistribute it and/or modify it under
# the terms of the GNU General Public License as published by the Free Software
# Foundation; either version 2 of the License, or (at your option) any later version.
# This program is distributed in the hope that it will be useful, but WITHOUT
# ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS
# FOR A PARTICULAR PURPOSE. See the GNU General Public License for more
# details.
#
# You should have received a copy of the GNU General Public License along with
# this program. If not, see <http://www.gnu.org/licenses/>. 
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#      query sequence file: /home/huangbiaosheng/Lepidoptera/N/Cnaphalocrocis_medinalis.anno.pep.fa
#        searching against: /home/huangbiaosheng/PfamScan/Pfam-A.hmm, with cut off --cut_ga
#    resolve clan overlaps: on
#     predict active sites: off
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#
# <seq id> <alignment start> <alignment end> <envelope start> <envelope end> <hmm acc> <hmm name> <type> <hmm start> <hmm end> <hmm length> <bit score> <E-value> <significance> <clan>

Cmed146080.1      2     55      1     55 PF13855.9   LRR_8             Repeat     6    60    61     30.8     2e-07   1 CL0022   
Cmed146080.1    111    207    104    209 PF07679.19  I-set             Domain     8    88    90     34.1   2.2e-08   1 CL0011   
Cmed105750.1    111    192    108    193 PF12796.10  Ank_2             Repeat    11    82    83     46.6   4.2e-12   1 CL0465   
Cmed105750.1    193    258    189    260 PF12796.10  Ank_2             Repeat    23    81    83     38.9   1.1e-09   1 CL0465   
Cmed155380.1     32    200     30    201 PF01094.31  ANF_receptor      Family     3   169   354    115.4   3.4e-33   1 CL0144   
Cmed094570.1     67    203     65    204 PF00059.24  Lectin_C          Domain     4   108   109     29.0   1.4e-06   1 CL0056   
Cmed094630.1     76    189     64    192 PF01569.24  PAP2              Family    13   133   136     49.4   4.1e-13   1 CL0525   
Cmed094650.1     19     82     18     82 PF00808.26  CBFD_NFYB_HMF     Domain     2    65    65     70.0   1.6e-19   1 CL0012   
Cmed094690.1    156    297    145    297 PF00650.23  CRAL_TRIO         Domain    12   156   156     59.3   3.9e-16   1 CL0512   
Cmed094710.1    115    268    111    268 PF00650.23  CRAL_TRIO         Domain    18   156   156     51.0   1.4e-13   1 CL0512   
Cmed094730.1    109    251     99    251 PF00650.23  CRAL_TRIO         Domain    12   156   156     73.3     2e-20   1 CL0512   
Cmed094750.1     41    180     30    180 PF00650.23  CRAL_TRIO         Domain    12   156   156     69.0   4.2e-19   1 CL0512   
Cmed094770.1    126    260    114    260 PF00650.23  CRAL_TRIO         Domain    15   156   156     87.2     1e-24   1 CL0512   
Cmed094810.1      9     96      9     96 PF05485.15  THAP              Domain     1    86    86     34.2   3.7e-08   1 No_clan  
Cmed094810.1    311    473    311    473 PF13359.9   DDE_Tnp_4         Domain     1   158   158    140.3   4.5e-41   1 CL0219   
Cmed094830.1      2    173      1    176 PF00501.31  AMP-binding       Family   265   421   424     43.0   2.5e-11   1 CL0378   
Cmed094850.1     39    153     39    192 PF00501.31  AMP-binding       Family     1   117   424     84.4   6.9e-24   1 CL0378   
Cmed094870.1    113    549    112    549 PF00501.31  AMP-binding       Family     2   424   424    209.3   8.3e-62   1 CL0378   
Cmed094870.1    557    632    557    632 PF13193.9   AMP-binding_C     Domain     1    76    76     30.7   5.2e-07   1 CL0531   
Cmed094890.1    103    183    101    196 PF00675.23  Peptidase_M16     Family    26   103   149     31.7   1.4e-07   1 CL0094   
Cmed094890.1    248    382    245    434 PF05193.24  Peptidase_M16_C   Domain     4   129   183     25.4   1.3e-05   1 CL0094   
Cmed094910.1     13    184     11    184 PF00479.25  G6PD_N            Domain     5   180   180    182.5   1.2e-53   1 CL0063   
Cmed094910.1    186    477    186    483 PF02781.19  G6PD_C            Domain     1   295   296    375.5  1.7e-112   1 CL0139   
Cmed094930.1    192    285    135    286 PF10377.12  ATG11             Family    38   128   129     44.5   1.6e-11   1 No_clan  
Cmed094970.1    125    523    125    543 PF00930.24  DPPIV_N           Repeat     1   340   355    188.6   1.5e-55   1 CL0186   
Cmed094970.1    631    729    628    735 PF00326.24  Peptidase_S9      Domain     4   104   212     65.5   5.1e-18   1 CL0028   
Cmed094990.1    737    800    713    803 PF16294.8   RSB_motif          Motif    28    88   102     67.7   9.5e-19   1 No_clan  
Cmed094990.1    844   1210    844   1211 PF00930.24  DPPIV_N           Repeat     1   354   355    232.2   8.1e-69   1 CL0186   
Cmed094990.1   1303   1500   1296   1502 PF00326.24  Peptidase_S9      Domain     8   209   212    143.0   9.3e-42   1 CL0028   
Cmed095010.1     36    225     33    233 PF09815.12  XK-related        Family     6   185   339     50.1   2.2e-13   1 No_clan  
Cmed095010.1    434    575    420    575 PF09815.12  XK-related        Family   193   339   339     29.2   4.9e-07   1 No_clan  
Cmed095050.1      1     93      1     93 PF07714.20  PK_Tyr_Ser-Thr    Domain   167   259   259    101.0   7.1e-29   1 CL0016   
Cmed095090.1      4     67      1     67 PF06920.16  DHR-2_Lobe_A      Repeat    95   158   158     56.6   3.8e-15   1 CL0020   
Cmed095090.1    135    212    135    213 PF20422.1   DHR-2_Lobe_B      Domain     1    77    78     56.8   1.9e-15   1 No_clan  
Cmed095090.1    248    347    247    349 PF20421.1   DHR-2_Lobe_C      Domain     2   101   103    110.1   4.8e-32   1 CL0020   
Cmed095090.1    465    514    460    541 PF00481.24  PP2C              Family     7    60   258     23.8   3.2e-05   1 CL0238   
Cmed095090.1    615    795    594    795 PF00481.24  PP2C              Family    71   258   258    164.3   4.3e-48   1 CL0238   
Cmed095110.1     71    164     69    167 PF13905.9   Thioredoxin_8     Domain     2    92    94     47.0   2.5e-12   1 CL0172   
Cmed095170.1     32     79     27     81 PF08711.14  Med26             Domain     3    51    53     46.2   3.8e-12   1 No_clan  
Cmed095170.1    126    237    126    238 PF07500.17  TFIIS_M           Domain     1   115   116    125.7   1.3e-36   1 No_clan  
Cmed095170.1    252    289    251    289 PF01096.21  TFIIS_C           Domain     2    39    39     65.1     4e-18   1 CL0167   
Cmed095190.1      4    204      3    204 PF16044.8   DUF4796           Family     2   189   189    252.8   1.8e-75   1 No_clan  
Cmed095210.1     92    218     91    219 PF02210.27  Laminin_G_2       Domain     2   125   126     52.1     1e-13   1 CL0004   
Cmed095210.1    359    500    359    504 PF02210.27  Laminin_G_2       Domain     1   122   126     59.8   4.4e-16   1 CL0004   
Cmed095230.1    114    365    112    366 PF00561.23  Abhydrolase_1     Domain     3   256   257     45.9   5.9e-12   1 CL0028   
Cmed095230.1    656   1250    655   1251 PF20175.1   Tra1_central      Repeat     2   592   593    702.6  4.7e-211   1 No_clan  
Cmed095230.1   1259   2475   1259   2475 PF20206.1   Tra1_ring         Repeat     1  1223  1691    955.7  5.6e-287   1 CL0020   
Cmed095250.1    132    302    132    303 PF00270.32  DEAD              Domain     1   175   176    164.2   2.7e-48   1 CL0023   
Cmed095250.1    342    449    341    450 PF00271.34  Helicase_C        Domain     2   110   111    108.9   1.7e-31   1 CL0023   
Cmed095270.1     48    154     47    155 PF01014.21  Uricase           Domain     2   132   133     71.8   7.1e-20   1 CL0334   
Cmed095270.1    164    308    164    309 PF01014.21  Uricase           Domain     1   132   133     94.8   5.6e-27   1 CL0334   
Cmed095290.1      7     86      6     88 PF00209.21  SNF               Family     2    82   523    125.8   2.2e-36   1 CL0062   
Cmed095290.1     88    476     86    478 PF00209.21  SNF               Family   116   521   523    402.9  2.4e-120   1 CL0062   
Cmed095370.1      4    111      2    111 PF04104.17  DNA_primase_lrg   Family   160   266   266    137.8   4.7e-40   1 CL0242   
Cmed095390.1    260    297    259    300 PF00839.20  Cys_rich_FGFR     Family     2    38    58     25.9   9.1e-06   1 No_clan  
Cmed095410.1    183    242    182    242 PF13855.9   LRR_8             Repeat     3    61    61     30.1   3.4e-07   1 CL0022   
Cmed095430.1    104    206     97    206 PF00373.21  FERM_M            Domain    14   116   116     52.5   6.4e-14   1 CL0632   
Cmed095490.1     37     96     37     97 PF04193.17  PQ-loop           Repeat     1    60    61     53.3   1.9e-14   1 CL0141   
Cmed095490.1    151    206    148    208 PF04193.17  PQ-loop           Repeat     4    59    61     35.7   5.8e-09   1 CL0141   
Cmed095510.1    350    615    319    622 PF03133.18  TTL               Family    45   288   295    226.7   3.5e-67   1 CL0179   
Cmed095530.1     73    138     73    140 PF00069.28  Pkinase           Domain     1    67   264     52.3   5.7e-14   1 CL0016   
Cmed095550.1    212    264    205    270 PF06840.14  DUF1241           Family     9    57   150     26.1   6.1e-06   1 CL0705   
Cmed095570.1     22     64     21     64 PF17205.6   PSI_integrin      Domain     2    46    46     29.4   5.2e-07   1 CL0630   
Cmed095570.1    117    349    116    350 PF00362.21  Integrin_beta     Domain     2   247   248    244.4   1.6e-72   1 CL0128   
Cmed095570.1    527    570    527    570 PF08725.14  Integrin_b_cyt    Domain     1    44    44     41.6   7.7e-11   1 No_clan  
Cmed095630.1     16    318     16    321 PF00561.23  Abhydrolase_1     Domain     1   253   257     68.2   9.2e-19   1 CL0028   
Cmed095650.1     58    321     58    321 PF00069.28  Pkinase           Domain     1   264   264    191.2   2.3e-56   1 CL0016   
Cmed095650.1    374   1072    374   1072 PF00063.24  Myosin_head       Domain     1   677   677    369.7  2.9e-110   1 CL0023   
Cmed095650.1   1088   1105   1087   1107 PF00612.30  IQ                 Motif     2    19    21     11.9      0.16   1 CL0220   
Cmed095650.1   1131   1149   1130   1150 PF00612.30  IQ                 Motif     2    20    21     22.5   6.3e-05   1 CL0220   
Cmed095670.1     41    352     37    353 PF00110.22  wnt               Family     5   308   309    388.7  2.4e-116   1 No_clan  
Cmed095710.1     53    105     50    105 PF13855.9   LRR_8             Repeat     7    61    61     29.3   5.9e-07   1 CL0022   
Cmed095710.1    117    173    115    173 PF13855.9   LRR_8             Repeat     3    61    61     27.3   2.5e-06   1 CL0022   
Cmed095710.1    185    196    183    197 PF13516.9   LRR_6             Repeat     5    16    24      9.8      0.96   1 CL0022   
Cmed095730.1     39     95     39     95 PF00046.32  Homeodomain       Domain     1    57    57     85.7   1.6e-24   1 CL0123   
Cmed095750.1     65    253     64    279 PF19445.2   eIF3h_C           Family     2   190   197    247.8   7.8e-74   1 No_clan  
Cmed095750.1    287    456    286    459 PF19445.2   eIF3h_C           Family     2   171   197    228.4   6.6e-68   1 No_clan  
Cmed095770.1    113    272    113    273 PF03031.21  NIF               Family     1   155   156    177.4   1.7e-52   1 CL0137   
Cmed095790.1     28    198     26    198 PF00753.30  Lactamase_B       Domain     3   197   197     84.0   1.4e-23   1 CL0381   
Cmed095790.1    236    275    236    284 PF17778.4   BLACT_WH          Domain     1    40    47     54.4   9.7e-15   1 CL0123   
Cmed095810.1     23    130      5    130 PF00069.28  Pkinase           Domain   148   264   264     66.3     3e-18   1 CL0016   
Cmed095830.1     38     73     31     73 PF08271.15  TF_Zn_Ribbon      Domain     8    43    43     43.1   2.3e-11   1 CL0167   
Cmed095830.1    129    218    128    219 PF00382.22  TFIIB             Domain     2    91    92    105.8   9.8e-31   1 CL0065   
Cmed095830.1    223    284    222    298 PF00382.22  TFIIB             Domain     2    63    92     60.9   9.9e-17   1 CL0065   
Cmed095830.1    325    454    325    465 PF03564.18  DUF1759           Family     1   134   148    103.6   9.4e-30   1 CL0523   
Cmed095870.1      8    185      2    185 PF02089.18  Palm_thioest      Domain    71   257   257    139.1   2.2e-40   1 CL0028   
Cmed095930.1     43     98     43     98 PF00379.26  Chitin_bind_4     Family     1    53    53     54.8   1.1e-14   1 No_clan  
Cmed125370.1    119    255    119    257 PF02210.27  Laminin_G_2       Domain     1   124   126     64.1     2e-17   1 CL0004   
Cmed125370.1    352    476    351    477 PF02210.27  Laminin_G_2       Domain     2   125   126     54.7   1.6e-14   1 CL0004   
Cmed125370.1    535    651    535    652 PF02210.27  Laminin_G_2       Domain     1   125   126     47.3   3.1e-12   1 CL0004   
Cmed125370.1    946   1074    946   1074 PF02210.27  Laminin_G_2       Domain     1   126   126     54.4   1.9e-14   1 CL0004   
Cmed125370.1   1109   1257   1108   1259 PF02210.27  Laminin_G_2       Domain     3   124   126     39.2     1e-09   1 CL0004   
Cmed125370.1   1359   1482   1357   1485 PF02210.27  Laminin_G_2       Domain     4   123   126     27.3   4.9e-06   1 CL0004   
Cmed125390.1      9     91      9     91 PF08640.14  U3_assoc_6        Family     1    86    86     83.9   6.2e-24   1 No_clan  
Cmed149840.1     49    169     41    169 PF01138.24  RNase_PH          Domain    11   132   132     64.3   1.7e-17   1 CL0329   
Cmed149840.1    172    236    172    237 PF03725.18  RNase_PH_C        Domain     1    66    67     51.7   7.4e-14   1 No_clan  
Cmed149840.1    350    462    350    463 PF01138.24  RNase_PH          Domain     1   109   132     46.3   6.3e-12   1 CL0329   
Cmed155430.1    156    314    156    314 PF00078.30  RVT_1             Domain     1   222   222     93.3   1.6e-26   1 CL0027   
Cmed155430.1    382    480    382    480 PF17919.4   RT_RNaseH_2       Domain     1   100   100    109.1     1e-31   1 CL0219   
Cmed155430.1    595    649    594    650 PF17921.4   Integrase_H2C2    Domain     2    57    58     52.1   5.4e-14   1 CL0361   
Cmed155430.1    664    760    662    760 PF00665.29  rve               Domain     3   102   102     39.1   7.8e-10   1 CL0219   
Cmed155470.1     82    137     82    137 PF16450.8   Prot_ATP_ID_OB    Domain     1    56    56     30.8   2.3e-07   1 CL0021   
Cmed155470.1    195    327    195    328 PF00004.32  AAA               Domain     1   131   132    146.7   5.4e-43   1 CL0023   
Cmed155470.1    351    393    350    394 PF17862.4   AAA_lid_3         Domain     2    44    45     45.7   4.7e-12   1 CL0671   
Cmed023010.1      1     60      1     61 PF00067.25  p450              Domain   403   462   463     47.0   1.7e-12   1 No_clan  
Cmed023010.1    106    579    104    581 PF00067.25  p450              Domain     3   461   463    305.9     5e-91   1 No_clan  
Cmed023010.1    596    986    583    994 PF00067.25  p450              Domain    80   456   463    258.7     1e-76   1 No_clan  
Cmed139730.1    352    374    352    375 PF12874.10  zf-met            Domain     1    23    25     17.7    0.0038   1 CL0361   
Cmed139730.1    440    462    440    462 PF00096.29  zf-C2H2           Domain     1    23    23     24.0     4e-05   1 CL0361   
Cmed139730.1    467    486    467    487 PF12874.10  zf-met            Domain     1    20    25     14.2     0.045   1 CL0361   
Cmed139730.1    495    517    495    517 PF00096.29  zf-C2H2           Domain     1    23    23     17.0    0.0065   1 CL0361   
Cmed139730.1    709    744    709    744 PF00008.30  EGF               Domain     1    32    32     22.4   0.00012   1 CL0001   
Cmed139730.1    750    785    745    785 PF00008.30  EGF               Domain     1    32    32     24.2   3.3e-05   1 CL0001   
Cmed139730.1    838    866    838    868 PF00008.30  EGF               Domain     1    30    32     28.0   2.1e-06   1 CL0001   
Cmed139730.1    915    944    915    945 PF00008.30  EGF               Domain     1    31    32     31.6   1.6e-07   1 CL0001   
Cmed139750.1    369    404    368    404 PF00057.21  Ldl_recept_a      Repeat     2    37    37     34.2   2.3e-08   1 No_clan  
Cmed139750.1    406    442    405    442 PF00057.21  Ldl_recept_a      Repeat     3    37    37     24.7   2.1e-05   1 No_clan  
Cmed139750.1    445    481    444    481 PF00057.21  Ldl_recept_a      Repeat     2    37    37     37.7   1.9e-09   1 No_clan  
Cmed139750.1    484    519    483    519 PF00057.21  Ldl_recept_a      Repeat     2    37    37     38.2   1.3e-09   1 No_clan  
Cmed139810.1     52    120     51    120 PF08390.14  TRAM1             Family     2    63    63     73.8   6.8e-21   1 No_clan  
Cmed139810.1    125    314    123    315 PF03798.19  TRAM_LAG1_CLN8    Domain     3   197   198     56.2   3.9e-15   1 No_clan  
Cmed139830.1    176    239    176    239 PF01485.24  IBR               Domain     1    65    65     48.2   9.2e-13   1 CL0229   
Cmed139830.1    261    302    248    309 PF01485.24  IBR               Domain    16    62    65     27.1   3.6e-06   1 CL0229   
Cmed139830.1    323    432    318    450 PF19422.2   Ariadne           Domain     7   128   262     44.9   1.3e-11   1 No_clan  
Cmed139850.1     18    112     17    112 PF10545.12  MADF_DNA_bdg      Domain     2    84    84     51.5   1.1e-13   1 CL0123   
Cmed139850.1    190    223    189    223 PF02944.23  BESS               Motif     2    35    35     40.5   1.9e-10   1 No_clan  
Cmed139870.1     10     50     10     51 PF02931.26  Neur_chan_LBD     Family     1    41   217     27.0   2.8e-06   1 No_clan  
Cmed139870.1     50    248     49    248 PF02931.26  Neur_chan_LBD     Family    10   217   217    225.4   5.7e-67   1 No_clan  
Cmed139870.1    255    504    255    505 PF02932.19  Neur_chan_memb    Family     1   237   238    192.9   9.5e-57   1 No_clan  
Cmed139890.1    781    859    780    860 PF00595.27  PDZ               Domain     2    81    82     39.4   6.4e-10   1 CL0466   
Cmed139890.1    899    982    898    983 PF00595.27  PDZ               Domain     2    81    82     39.1     8e-10   1 CL0466   
Cmed067650.1    698    779    697    808 PF15057.9   DUF4537           Domain     2    86   124     32.4   8.1e-08   1 CL0049   
Cmed067650.1   1477   1535   1459   1535 PF18428.4   BRCT_3            Domain    44   102   102     69.8   1.9e-19   1 CL0459   
Cmed067750.1    141    476    128    476 PF07690.19  MFS_1             Family    36   353   353    105.4   3.2e-30   1 CL0015   
Cmed067810.1     28    144     28    144 PF13793.9   Pribosyltran_N    Domain     1   116   116    156.1   3.4e-46   1 CL0533   
Cmed067810.1    225    337    221    338 PF14572.9   Pribosyl_synth    Domain    71   183   184    130.7   6.1e-38   1 CL0533   
Cmed067830.1     78     97     78     98 PF12874.10  zf-met            Domain     1    20    25     15.3     0.021   1 CL0361   
Cmed067830.1    112    133    110    134 PF13909.9   zf-H2C2_5         Domain     3    24    25     29.9   3.6e-07   1 CL0361   
Cmed067870.1     12    277      5    282 PF06003.15  SMN               Family     5   252   264    103.2   1.6e-29   1 CL0049   
Cmed044570.1     94    179     92    183 PF03732.20  Retrotrans_gag    Family     4    92    96     23.8   4.4e-05   1 CL0523   
Cmed044570.1    607    710    607    710 PF17917.4   RT_RNaseH         Domain     1   105   105    126.1   6.6e-37   1 CL0219   
Cmed044570.1    817    874    817    874 PF17921.4   Integrase_H2C2    Domain     1    58    58     79.2   1.8e-22   1 CL0361   
Cmed027130.1    120    241    111    245 PF13306.9   LRR_5             Repeat    10   124   128     58.9   5.1e-16   1 CL0022   
Cmed027130.1    243    302    242    302 PF13855.9   LRR_8             Repeat     2    61    61     52.9   2.4e-14   1 CL0022   
Cmed015130.1    254    291    235    294 PF02137.21  A_deamin          Family    61    98   327     27.1   2.9e-06   1 CL0109   
Cmed115070.1      2    371      1    378 PF07690.19  MFS_1             Family    47   344   353     63.7   1.5e-17   1 CL0015   
Cmed139900.1     46    441     19    444 PF00083.27  Sugar_tr          Family    31   424   452     70.1   1.8e-19   1 CL0015   
Cmed011890.1    508    756    507    757 PF00078.30  RVT_1             Domain     2   221   222    138.9   1.9e-40   1 CL0027   
Cmed011910.1      7     92      1     94 PF04057.15  Rep-A_N           Domain    17    99   101     69.6   1.9e-19   1 CL0021   
Cmed011910.1    170    255    170    259 PF01336.28  tRNA_anti-codon   Domain     1    72    76     42.8   4.1e-11   1 CL0021   
Cmed011910.1    279    376    279    377 PF16900.8   REPA_OB_2         Domain     1    97    98    100.8   3.3e-29   1 CL0021   
Cmed011910.1    435    491    435    493 PF08646.13  Rep_fac-A_C       Family     1    57   146     65.3   5.3e-18   1 CL0021   
Cmed011910.1    493    611    491    612 PF08646.13  Rep_fac-A_C       Family    27   145   146    128.7   1.5e-37   1 CL0021   
Cmed011950.1      5    186      2    192 PF04124.15  Dor1              Family     6   187   336    144.0   5.6e-42   1 CL0295   
Cmed011950.1    216    359    211    360 PF04124.15  Dor1              Family   194   335   336     85.3     4e-24   1 CL0295   
Cmed011990.1      8    137      8    141 PF00179.29  UQ_con            Domain     1   125   140    144.5   1.7e-42   1 CL0208   
Cmed012010.1    120    519     82    520 PF00083.27  Sugar_tr          Family    37   451   452    200.0   7.1e-59   1 CL0015   
Cmed012070.1    198    701    198    707 PF04916.16  Phospholip_B      Family     1   445   490    343.5  2.1e-102   1 CL0052   
Cmed012070.1    702    863    701    874 PF03357.24  Snf7              Family     2   161   173    121.5     3e-35   1 CL0235   
Cmed012090.1      2     55      1     59 PF00078.30  RVT_1             Domain    72   150   222     35.3     9e-09   1 CL0027   
Cmed012090.1    160    259    160    259 PF17919.4   RT_RNaseH_2       Domain     1   100   100    122.8   5.2e-36   1 CL0219   
Cmed012090.1    392    451    392    451 PF17921.4   Integrase_H2C2    Domain     1    58    58     74.8   4.4e-21   1 CL0361   
Cmed012090.1    467    563    464    563 PF00665.29  rve               Domain     4   102   102     34.6   1.9e-08   1 CL0219   
Cmed012110.1    594    691    594    699 PF13086.9   AAA_11            Domain     1   112   261     44.0   2.4e-11   1 CL0023   
Cmed012130.1    214    259    205    260 PF20173.1   DUF6539           Domain     8    53    54     79.2   1.4e-22   1 No_clan  
Cmed012150.1    222    358    221    359 PF12047.11  DNMT1-RFD         Domain     2   143   144    135.2   1.8e-39   1 No_clan  
Cmed012150.1    476    853    462    853 PF00145.20  DNA_methylase     Domain    61   335   335    139.8   1.4e-40   1 CL0063   
Cmed012170.1      1     54      1     54 PF06093.16  Spt4              Domain    12    64    77     76.3   1.6e-21   1 CL0167   
Cmed012190.1    208    261    208    261 PF05741.16  zf-nanos          Family     1    54    54     84.3   5.5e-24   1 No_clan  
Cmed012210.1      5    174      5    178 PF16746.8   BAR_3             Domain     1   171   238    194.9   1.7e-57   1 CL0145   
Cmed012230.1     74    336     73    337 PF01940.19  DUF92             Family     2   235   236    251.6   7.1e-75   1 No_clan  
Cmed012270.1     35    165     30    165 PF09439.13  SRPRB             Domain    50   181   181    134.0   4.3e-39   1 CL0023   
Cmed012290.1     80    124     67    133 PF10294.12  Methyltransf_16   Family    17    65   174     25.1   1.4e-05   1 CL0063   
Cmed012310.1    177    257    159    275 PF12796.10  Ank_2             Repeat     2    65    83     31.2   2.8e-07   1 CL0465   
Cmed012310.1    332    368    330    371 PF05186.16  Dpy-30             Motif     3    39    42     49.9     2e-13   1 CL0068   
Cmed012310.1    567    644    567    664 PF12796.10  Ank_2             Repeat     1    64    83     38.8   1.1e-09   1 CL0465   
Cmed015150.1      1     36      1     36 PF00035.29  dsrm              Domain    31    67    67     27.2   5.3e-06   1 CL0196   
Cmed015150.1     76    115     48    117 PF02137.21  A_deamin          Family    59    99   327     30.2   3.4e-07   1 CL0109   
Cmed125450.1      4    111      1    113 PF01699.27  Na_Ca_ex          Family    36   149   151     57.6   1.5e-15   1 No_clan  
Cmed125450.1    228    378    225    380 PF01699.27  Na_Ca_ex          Family     4   149   151     88.7   3.8e-25   1 No_clan  
Cmed125470.1     26    430     26    431 PF00474.20  SSF               Family     1   405   406    152.0   2.3e-44   1 CL0062   
Cmed125490.1    673    737    673    766 PF15275.9   PEHE              Family     1    66   133     55.5   9.7e-15   1 No_clan  
Cmed125510.1     69     91     69     91 PF00560.36  LRR_1             Repeat     1    23    23      9.6       1.7   1 CL0022   
Cmed125510.1     93    152     92    152 PF13855.9   LRR_8             Repeat     2    61    61     61.9     4e-17   1 CL0022   
Cmed125510.1    165    224    164    224 PF13855.9   LRR_8             Repeat     2    61    61     36.3   3.8e-09   1 CL0022   
Cmed125510.1    236    297    236    297 PF13855.9   LRR_8             Repeat     1    61    61     35.5   6.9e-09   1 CL0022   
Cmed125510.1    335    392    334    393 PF13855.9   LRR_8             Repeat     2    59    61     34.8   1.1e-08   1 CL0022   
Cmed125550.1    123    372    115    373 PF12037.11  ATAD3_N           Domain     9   264   265    347.3  5.8e-104   1 No_clan  
Cmed125550.1    438    564    438    565 PF00004.32  AAA               Domain     1   131   132     82.6   3.6e-23   1 CL0023   
Cmed125590.1     13     68      9     68 PF13855.9   LRR_8             Repeat     5    61    61     45.0   7.5e-12   1 CL0022   
Cmed125610.1    125    188    116    189 PF03951.22  Gln-synt_N        Domain    15    82    83     45.2   6.2e-12   1 No_clan  
Cmed125610.1    212    368    198    370 PF00120.27  Gln-synt_C        Domain    20   181   345     60.0   2.1e-16   1 CL0286   
Cmed125630.1    177    228    174    230 PF00571.31  CBS               Domain     3    55    57     37.7   2.2e-09   1 No_clan  
Cmed125630.1    255    300    249    304 PF00571.31  CBS               Domain     8    53    57     22.7   0.00011   1 No_clan  
Cmed125630.1    330    375    326    376 PF00571.31  CBS               Domain    11    56    57     45.8   6.8e-12   1 No_clan  
Cmed067880.1    178    203    178    204 PF00642.27  zf-CCCH           Family     1    26    27     36.3     4e-09   1 CL0537   
Cmed067880.1    240    281    238    282 PF13920.9   zf-C3HC4_3        Domain     4    46    50     29.8   4.3e-07   1 CL0229   
Cmed121460.1     41     63     41     71 PF00130.25  C1_1              Domain     1    23    53     27.6   2.2e-06   1 CL0006   
Cmed121480.1      3    144      3    146 PF00620.30  RhoGAP            Domain     1   145   149    124.5   3.4e-36   1 CL0409   
Cmed121500.1    325    466    324    466 PF08357.14  SEFIR             Family     2   150   150     29.3   9.6e-07   1 CL0173   
Cmed121520.1      6     68      4     68 PF04212.21  MIT               Domain     3    65    65     47.7   1.3e-12   1 No_clan  
Cmed121520.1     83    144     82    145 PF04212.21  MIT               Domain     2    64    65     33.7   3.1e-08   1 No_clan  
Cmed121520.1    227    473    216    477 PF00648.24  Peptidase_C2      Family    53   293   299    138.2   3.1e-40   1 CL0125   
Cmed121520.1    696    806    695    807 PF01067.25  Calpain_III       Domain     2   136   138     49.6   5.3e-13   1 CL0202   
Cmed001970.1      2    111      1    113 PF01812.23  5-FTHF_cyc-lig    Family     3   115   187     53.4     3e-14   1 CL0246   
Cmed139980.1     85    143     83    143 PF13855.9   LRR_8             Repeat     3    61    61     48.5   5.9e-13   1 CL0022   
Cmed139980.1    155    194    154    197 PF13855.9   LRR_8             Repeat     2    41    61     27.3   2.5e-06   1 CL0022   
Cmed139980.1    256    294    253    295 PF13855.9   LRR_8             Repeat    22    60    61     36.4   3.5e-09   1 CL0022   
Cmed140000.1      6     72      3     80 PF18017.4   SAM_4             Domain     8    74    84     85.5   2.1e-24   1 CL0003   
Cmed140020.1     53    353     53    358 PF01866.20  Diphthamide_syn   Family     1   295   302    264.7   1.2e-78   1 No_clan  
Cmed140040.1     25    258      4    258 PF10253.12  PRCC              Family    16   209   209    129.6   3.1e-37   1 No_clan  
Cmed108550.1     45    200     29    200 PF10274.12  ParcG             Repeat    29   183   183    195.0   1.3e-57   1 CL0020   
Cmed108570.1    142    476    141    477 PF05028.17  PARG_cat          Family     2   335   336    428.8  1.6e-128   1 CL0223   
Cmed108590.1     97    153     97    157 PF01391.21  Collagen          Repeat     1    57    60     27.2   2.5e-06   1 No_clan  
Cmed108610.1     59    174     55    175 PF01871.20  AMMECR1           Family    58   166   167    122.9     1e-35   1 No_clan  
Cmed108630.1     38    159      3    163 PF03987.18  Autophagy_act_C   Domain    76   202   206     70.2   2.5e-19   1 CL0097   
Cmed108650.1     62    443      1    445 PF00201.21  UDPGT             Family    82   458   499    214.8   2.4e-63   1 CL0113   
Cmed108670.1     20    116     19    122 PF00651.34  BTB               Domain     2   102   111     63.7   1.7e-17   1 CL0033   
Cmed108670.1    225    286    223    286 PF04500.19  FLYWCH            Domain     3    62    62     28.9   1.1e-06   1 CL0274   
Cmed108690.1     66    191     66    191 PF14845.9   Glycohydro_20b2   Domain     1   135   135     49.0     1e-12   1 CL0546   
Cmed108690.1    215    557    215    558 PF00728.25  Glyco_hydro_20    Domain     1   351   352    322.9     3e-96   1 CL0058   
Cmed108710.1     99    183     99    184 PF06119.17  NIDO              Family     1    86    87     75.6   4.5e-21   1 No_clan  
